date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:42:36	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ar.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-11.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:36	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/as.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-12.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:37	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/at.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-13.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:38	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/au.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-14.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:38	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/aw.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-15.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:39	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ax.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-16.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:39	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/az.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-17.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:39	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ba.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-18.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:40	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bb.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-19.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:41	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bd.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-20.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:41	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/be.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-21.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:42	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bf.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-22.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:42	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bg.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-23.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:43	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bh.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-24.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:43	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bi.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-25.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:44	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bj.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-26.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:44	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bl.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-27.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:45	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bm.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-28.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:45	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bn.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-29.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:46	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bo.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-30.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:46	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bq.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-31.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:47	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/br.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-32.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:47	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bs.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-33.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:48	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bt.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-34.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:48	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bv.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-35.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:49	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bw.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-36.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:49	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/by.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-37.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:50	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/bz.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-38.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:50	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ca.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-39.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:51	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cc.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-40.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:51	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cd.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-41.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:52	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cf.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-42.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:52	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cg.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-43.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:53	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ch.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-44.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:53	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ci.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-45.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:53	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ck.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-46.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:54	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cl.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-47.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:54	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cm.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-48.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:55	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cn.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-49.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:55	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/co.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-50.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:56	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cr.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-51.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:56	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cu.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-52.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:57	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cv.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-53.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:57	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cw.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-54.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:58	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cx.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-55.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:58	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cy.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-56.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:59	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/cz.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-57.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:42:59	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/de.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-58.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:00	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/dj.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-59.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:00	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/dk.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-60.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:01	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/dm.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-61.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:01	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/do.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-62.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:02	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/dz.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-63.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:02	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ec.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-64.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:03	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ee.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-65.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:03	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/eg.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-66.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:04	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/eh.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-67.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:04	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/er.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-68.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:05	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/es.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-69.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:05	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/et.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-70.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:06	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/fi.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-71.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:06	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/fj.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-72.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:07	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/fk.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-73.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:07	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/fm.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-74.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:08	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/fo.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-75.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:08	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/fr.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-76.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:09	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ga.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-77.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:09	504/504	---M--	200	added ('OK')	image/svg+xml	etag:%226dcadf6916764560c2f1fec586e2c1de%22	https://blox-gift.vercel.app/flags/gb.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/gb.svg	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:10	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/gd.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-78.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:10	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/ge.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-79.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:11	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/gf.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-80.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:11	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/gg.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-81.html	(from https://blox-gift.vercel.app/5aee6c.css)
14:43:12	5394/5394	---MCZ	200	added ('OK')	text/html	etag:W/%229ac0b507a60245c2e75adca4bded4762%22	https://blox-gift.vercel.app/flags/gh.svg	C:/My%20Web%20Sites/blox-gifts/blox-gift.vercel.app/flags/index-82.html	(from https://blox-gift.vercel.app/5aee6c.css)
